-2.907797737818758
-2.907797737818758
-2.839573109463553
-2.755286132192866
-2.753401669573503
-2.672535970766701
-2.672696170235993
-2.672696170235993
-2.6189735034074983
-2.58626198604164
-2.58626198604164
-2.5712523212984504
-2.5712244862985556
-2.5757319176732985
-2.5757319176732985
-2.575823847158348
-2.5819464003115664
-2.5915665145761806
-2.5915665145761806
-2.6016689146328686
-2.611552012689992
-2.611788524304887
-2.6196648232943645
-2.6198250425705636
-2.62610739716071
-2.629476508808029
-2.62956043162587
